	BMI	PROT	TFAT	CARB	ALC	CAFF	THEO	SUGR	FIBE	CALC	IRON	MAGN	PHOS	POTA	SODI	ZINC	COPP	SELE	VC	VB1	VB2	NIAC	VB6	FOLA	FA	FF	FDFE	VB12	VARA	RET	BCAR	ACAR	CRYP	LYCO	LZ	ATOC	VK	CHOLE	SFAT	S040	S060	S080	S100	S120	S140	S160	S180	MFAT	M161	M181	M201	M221	PFAT	P182	P183	P184	P204	P205	P225	P226	VITD	CHOLN	VITE_ADD	B12_ADD
FF	-0.265137597676563	-0.0798522463621214	0.125438357606336	0.230927988019323	-0.2846930670765	-0.160299742652667	-0.0399806404480721	0.0353509826956322	0.800023027496759	0.148475232949731	0.5305852159813	0.654699993714501	0.05853786903191	0.650666649919009	0.0972448245814847	0.178577167719374	0.704126742576842	0.0343779586611324	0.650438096948625	0.332094549092	0.0432768092213567	0.0469917248019316	0.398488620857972	0.649632654849356	-0.0147548084070921	1	0.445867687857896	0.0259220071576372	0.739620403613956	0.258159429034191	0.659000214155426	0.602547464909585	0.162582671746171	0.352386675418115	0.510513692043706	0.626945348760302	0.694011790818713	-0.108614490773399	-0.130793347426882	-0.159892283709074	-0.216962144625517	-0.117426126743175	-0.188195837335645	-0.176701968722028	-0.23266014133365	-0.0784551087765392	-0.158402413534181	0.168268263509473	-0.15989676121841	0.204648875328911	-0.0442310325658949	-0.222005674856427	0.389613674931839	0.399165893049846	0.442047129369821	-0.157859406370556	-0.137793390569228	-0.11279988499316	-0.135147355199568	-0.0901685185422415	-0.0297151693308275	0.0535423139241425	0.3567846522951	0.240672742424935
FDFE	-0.00369926389514257	-0.182271868059668	0.113963404685892	0.541983414333044	0.125608491704462	0.20508836065274	0.259845908888561	0.338526343291214	0.470550181477842	0.225563763993946	0.66509160585225	0.261249305983638	-0.0428113014647546	0.123224162508967	0.0802966018870828	0.184825894069978	0.467280212608321	0.00029984263146162	0.216310036798362	0.37159389995142	0.00720616193687377	0.103464377492866	0.535143761765332	0.970134511750554	0.888411518886557	0.445867687857896	1	0.109305153057168	0.409714555461724	0.367567935959683	0.195218100353585	0.194582412251185	-0.0996910405550499	0.297911005580584	0.116056457524426	0.363916181038261	0.204491829799195	-0.226703038130202	0.0574416850596121	0.0337340032481173	-0.00932816975874167	0.114940147659881	0.0188065202323537	0.217604216999071	0.043538211131246	0.0395629393008916	0.0719350115361224	0.0135164763696408	-0.175792209278152	0.0367354661920891	-0.167993156097438	-0.12677897687393	0.291858051918385	0.308243490223587	0.377215930564538	-0.200478071254003	-0.241548467641004	-0.190918780293651	-0.205310769042915	-0.203217235121282	-0.188205539349129	-0.220267047646777	0.525085310509038	0.71637407095148
VB12	-0.267595040972526	0.671725311535781	0.150018502501073	-0.151865404919104	-0.0644132917266516	-0.0952997280480744	-0.0133666427573516	-0.149571742166322	-0.216640870749232	0.046038506457101	0.186611748640095	0.165003233397437	0.522414452707781	0.251780280838031	0.442588676021341	0.189181133083208	0.172343257673981	0.748211226808154	-0.07138268346688	-0.0572010636013356	0.266912847227648	0.615176445926309	0.501325343789253	0.100972863573315	0.109104216520476	0.0259220071576372	0.109305153057168	1	0.0265668336483603	0.107127304182653	-0.0528962134018305	-0.0258562593072238	-0.225614935894653	-0.16600794917706	-0.10188666534442	0.0341709345864526	0.0342147711963394	0.383413695970471	0.0914894979777346	0.0424365266616645	0.0501776943174577	0.0722944781744167	0.053513009996486	0.0393637968283961	0.106477596554217	0.123225008161396	0.0520968512700619	0.0955749295056103	0.267024272771324	0.0648371325284289	0.466321121548386	0.13962343717385	0.179163950620344	0.110874410990818	0.222513905539555	0.411943469440001	0.35501188469726	0.549258957914791	0.566536697260711	0.582502495608815	0.574409279565771	0.555254220902537	-0.10592461379596	-0.0683519224396325
VARA	-0.223275808357518	-0.0344340418118941	0.151713606455074	0.223118594702897	-0.140270993573048	0.0580238829478464	0.0171604459129436	0.127202236168587	0.595453551138357	0.2951279856459	0.554040108994148	0.432246606709623	0.157888979633195	0.423697877752918	0.0856743712489215	0.36710583273852	0.386457356491164	0.0519608567142234	0.456298095627443	0.188307898212808	0.14326036016559	0.0713150901561221	0.34155410270376	0.548683931772972	0.0774005165353851	0.739620403613956	0.409714555461724	0.0265668336483603	1	0.514792161805178	0.766944574123167	0.714493975680851	-0.0521704469915689	0.458293499547707	0.395217884672109	0.532029271143098	0.579514203119208	-0.0517705831028377	0.0147142360862739	0.00428154745284329	-0.0751257244675232	-0.0304270886053742	-0.0429508835744626	-0.0272164064516748	-0.0323501286673642	0.0386003546807284	-0.00936318156031528	0.171358075489064	-0.0597842607201663	0.195161754248021	-0.080529494974791	-0.139941967122478	0.271246369266221	0.284965395364071	0.284825289025401	-0.173180088124956	-0.0775454835350972	-0.118433718739975	-0.103075666087275	-0.0894356486685244	-0.0479567874741446	0.0337380477952142	0.264687546964393	0.278492429053632
RET	-0.173066216952245	0.19844087271996	0.27866573142565	0.142979812913076	0.166292172145643	0.0408966282268804	0.249205137915125	0.0903367857448503	0.0450961436816693	0.50496529593701	0.573308760083224	0.0477981524668325	0.367443981550661	0.0750421337723794	-0.0007700258791714	0.581641812276527	-0.112163202190222	0.094338593556716	-0.00311288517677347	0.111017724014976	0.285842586901855	0.0741287604725315	0.192081410953366	0.382063198740057	0.277523669926237	0.258159429034191	0.367567935959683	0.107127304182653	0.514792161805178	1	-0.152180860925155	-0.132787462568995	-0.242897785317695	-0.0651429501309627	0.0890681260646096	-0.0346034369000322	0.0246132792600492	0.280795728494985	0.417857365773287	0.522021085316099	0.397946954928642	0.394041761023392	0.405230537862339	0.303016398898721	0.481691315082065	0.390053855777151	0.383292641572065	0.233247763095422	0.333262078172393	0.223467683966724	0.0108138191221195	-0.132080769695364	0.0313598755599234	0.0380289954874066	-0.0141760027297975	-0.122429577888895	0.227366069217905	-0.0943960839961955	0.019527946086805	-0.0384951609305894	0.0892764875536763	0.19400605656344	-0.170184963056278	0.142593236198555
BCAR	-0.133593108538353	-0.193241421209616	-0.0504646986435091	0.142365633860533	-0.296661522769459	0.0245132132644906	-0.174451021150074	0.0802145680919954	0.654934829363542	-0.0431500027838526	0.207744567915509	0.458874046446692	-0.0953929383292655	0.432148977726728	0.0739607210560844	-0.016317226285648	0.534687336522668	-0.0300694706961793	0.519128734351925	0.145050670949219	-0.045152311025987	0.0109578058667077	0.255703774829577	0.344718955162231	-0.120545081119557	0.659000214155426	0.195218100353585	-0.0528962134018305	0.766944574123167	-0.152180860925155	1	0.894187260022784	0.121679415600774	0.594527159544446	0.404709614958481	0.622268909891012	0.647447494411676	-0.269288832745997	-0.303894161676957	-0.384568873947216	-0.385036206711746	-0.327590138687692	-0.351300480978908	-0.258298193002687	-0.399811378021259	-0.257987292886415	-0.306370169131813	0.00606399126008859	-0.325937884095318	0.0407234415251107	-0.111477429789664	-0.0731216158352613	0.268304416537796	0.279180428606608	0.321835154241511	-0.117500745079753	-0.262988953420833	-0.0749276896206676	-0.140145959970949	-0.0813870404085221	-0.123274302213234	-0.106400213580479	0.418684236941054	0.229404428885726
ACAR	-0.0942979576414945	-0.143688089539688	0.0690709736623569	0.177871956791644	-0.203448883787062	0.094670333215867	-0.106742586613198	0.0651530485805759	0.576651993989329	0.00173460361332827	0.205795457951045	0.43297021900197	-0.0673602972699676	0.387683138448789	0.227059581248947	0.0182347371521686	0.439963576482283	0.0962686362132881	0.531680335161346	0.053341651234862	-0.0610236868975392	0.106299533997902	0.194276945813569	0.329089601074098	-0.0919830035006215	0.602547464909585	0.194582412251185	-0.0258562593072238	0.714493975680851	-0.132787462568995	0.894187260022784	1	0.0842041856352902	0.419488841414827	0.272521031472754	0.674520491886559	0.610096381957985	-0.242241794351572	-0.215284021663589	-0.345169153247097	-0.336482246515982	-0.304768916536549	-0.319893106635188	-0.223806568128609	-0.340585131151064	-0.158673280223222	-0.215315373080955	0.119141617944871	-0.243250220675099	0.151230100959635	-0.0325736536395154	-0.00279005872801647	0.383852855447868	0.393599481705099	0.406925936515069	-0.0511185102385281	-0.212350254715395	-0.0121108179903415	-0.0828447066303735	-0.0282607496202633	-0.0998685836667565	-0.0929528217629548	0.464562214849843	0.116658235048475
CRYP	0.128660633253916	-0.133074288995925	-0.0301803888783981	0.0405702050464433	-0.00804944598188644	0.00420267167878566	-0.0600684025892096	0.075480310981535	0.276516855353669	0.0210527464409036	-0.0614846939836488	0.254901180255853	-0.10432315661742	0.252462373453665	-0.204233471076797	-0.0984239745868654	0.18042685025521	-0.211615596152218	0.279593700706145	0.074849615443007	-0.0658599793803875	-0.0303009758615219	-0.0154975820143843	-0.040691853202496	-0.194377271096887	0.162582671746171	-0.0996910405550499	-0.225614935894653	-0.0521704469915689	-0.242897785317695	0.121679415600774	0.0842041856352902	1	0.144276190179533	0.00177456800408307	0.155226867893407	-0.0512908600964156	-0.121812393024535	-0.0900665279993421	-0.112038222727556	-0.106093675544433	-0.0873521390804105	-0.111794249743573	-0.104901315510019	-0.122015805591532	-0.0709195925625046	-0.0915090574097632	0.072360518061047	0.0470798558293609	0.074869286892682	-0.0140971759215478	0.0510626919614607	-0.0779161189702467	-0.0700049834865738	-0.099283554527353	0.0142207955875116	-0.094902274446903	-0.0463666107275065	-0.0512818704036989	-0.0384709796895646	-0.0427897723578655	-0.101332765347343	0.214690873472132	-0.0786158685593238
LYCO	0.29058642223737	-0.132890712208409	0.222272637309882	0.443781080890161	0.181663724303135	0.44249076513559	0.223284959732099	0.325990377944573	0.508136563322004	0.187208324591517	0.23490417184453	0.290925316421012	0.0345333664025801	0.343142664832363	0.0885200131341133	0.131573845538424	0.416149019204298	-0.101850457983662	0.150804491834525	0.442598330370768	0.0849134586282592	0.108269398466131	0.216781384106254	0.349031789117116	0.152647695399154	0.352386675418115	0.297911005580584	-0.16600794917706	0.458293499547707	-0.0651429501309627	0.594527159544446	0.419488841414827	0.144276190179533	1	-0.0920178619741118	0.491676524152556	0.121028499307224	-0.221067436756528	0.118673906392524	0.0244314255772583	0.0232526749587928	0.00767112295479427	0.00857443451174425	0.00260959281302846	0.0138574526961339	0.138677054736281	0.158288252657069	0.23251645537011	-0.0630733117806549	0.25860966814742	-0.0994112384508967	-0.122893286712152	0.27262908897444	0.306621843966863	0.256863618541558	-0.211541862261176	-0.200701050257421	-0.248778399140393	-0.246725248308601	-0.256982526505078	-0.243730245746622	-0.190563082197647	0.351508514919385	0.253825583641576
LZ	-0.272202131182821	-0.0656312464679276	-0.0505962697963911	-0.0550267618668731	-0.366385851915558	-0.329089814888041	-0.233307631969184	0.07532395104734	0.44364309956382	0.0343285894225743	0.168031791424421	0.473557280371701	0.0417874691946032	0.350889153628352	-0.222240629225893	0.0620375961860596	0.338620192291854	-0.0821774673111754	0.408388422967341	-0.111186043002856	0.242137945312636	-0.204469998421235	0.230651076268266	0.236390308324137	-0.133837465827052	0.510513692043706	0.116056457524426	-0.10188666534442	0.395217884672109	0.0890681260646096	0.404709614958481	0.272521031472754	0.00177456800408307	-0.0920178619741118	1	0.287994735860232	0.856180244726727	0.0373125990183748	-0.192244894864518	-0.15398186004031	-0.216661297584242	-0.156769282779238	-0.153154837681598	-0.110424031144759	-0.229545819767583	-0.172324963827955	-0.224183283089871	-0.00176261167965689	-0.1911719053913	0.0216574875091765	-0.138321288662581	-0.168939164838047	0.132051766969904	0.139294660620987	0.194586855786677	-0.148290294673148	-0.0182620261793	-0.154311067093824	-0.172034710596391	-0.124638901760452	-0.0587662643723881	0.151023335826279	0.149303386354226	0.134692233331576
ATOC	0.102606419628123	-0.0317615826974044	0.45084225920268	0.377075459700209	-0.129508185917118	0.0762887612698186	0.162038774022448	0.351126042191005	0.6534165057346	0.210244417488687	0.221915933791924	0.506551517253993	0.106023920005341	0.560941559247993	0.181304342460947	0.0644256522544749	0.548380869355686	0.124972244123135	0.591282602598549	0.174422356307544	0.129387889571681	0.197123053547503	0.399663595673589	0.47956731164503	0.0848121775269919	0.626945348760302	0.363916181038261	0.0341709345864526	0.532029271143098	-0.0346034369000322	0.622268909891012	0.674520491886559	0.155226867893407	0.491676524152556	0.287994735860232	1	0.589388386360127	-0.0769343359329118	0.107029463794961	-0.0211768445637271	-0.025954657752063	0.0218146023913878	-0.0220461967960618	0.0846873947920725	-0.057279704129778	0.168969080100757	0.0818531983267596	0.508503712865648	0.0226812507827465	0.543306538790332	0.197379982210239	-0.130674141228032	0.678065179249881	0.688579635222417	0.654976383796352	-0.0281921878637169	-0.0930806877498743	-0.0112407370821469	0.0133510328324374	0.0225511412731455	0.136759034340154	0.0386309979451901	0.685800349776203	0.207563327696187
VK	-0.257773885550914	-0.0332957987900222	0.109742758811307	0.0557292423144868	-0.363133928854837	-0.205930659724374	-0.221427214016201	0.101663077873605	0.618608869324137	0.0469099226996466	0.25562062894382	0.592084286127544	0.0641476271946166	0.523387412315611	0.00684530159428838	0.071504796793623	0.498293326556971	0.053371595962826	0.609376240558709	-0.00844161605390373	0.170771787675945	-0.0160784581426802	0.345807212517198	0.361643576525241	-0.128712213189864	0.694011790818713	0.204491829799195	0.0342147711963394	0.579514203119208	0.0246132792600492	0.647447494411676	0.610096381957985	-0.0512908600964156	0.121028499307224	0.856180244726727	0.589388386360127	1	-0.04882183517056	-0.174913467424125	-0.227513248896639	-0.265954225347269	-0.203761332790615	-0.215899378601852	-0.146003499512103	-0.283590375695819	-0.120984075535493	-0.211564279995383	0.147574179484108	-0.181873284949558	0.179614940490129	-0.0363908917872731	-0.172273606692782	0.435826486547289	0.442138003697316	0.4971156450398	-0.112148440077372	-0.0830015652078118	-0.0996684457165226	-0.133610885014194	-0.0775324428314641	-0.0170875183730019	0.142075577924591	0.352838899646792	0.174889886547427
CHOLE	-0.0932468416088655	0.787063378468329	0.512043685591259	-0.22407022851836	0.185587697769302	0.00960546068914878	0.289915548635024	-0.127762263247255	-0.449084073158281	0.240128217030762	-0.0798575864213759	0.0178790269794315	0.719053636829646	0.0733441570142567	0.39370863580761	0.462384316005275	-0.169318931051811	0.55521921606289	-0.372123069217012	-0.163537703161704	0.723382236929505	0.29552355023996	0.0727364775184426	-0.220356617075837	-0.197630101668244	-0.108614490773399	-0.226703038130202	0.383413695970471	-0.0517705831028377	0.280795728494985	-0.269288832745997	-0.242241794351572	-0.121812393024535	-0.221067436756528	0.0373125990183748	-0.0769343359329118	-0.04882183517056	1	0.555345924444149	0.491360838515599	0.461862253800168	0.355589008849642	0.458655231276124	0.208754773085392	0.488837023212821	0.596577900985488	0.517873497460674	0.478380448117139	0.701956721952103	0.442205387719296	0.399969760973334	0.10354936158277	0.234780398846442	0.190280024454679	0.138021798246009	0.243419739024163	0.954727081670072	0.332758512862336	0.491876047166018	0.420528579461234	0.50855306644676	0.926548026418722	-0.403676284313617	-0.462465052974617
SFAT	0.363543053792162	0.538270733959751	0.888406661071861	0.402201781438859	0.635692438512591	0.565289465665251	0.698975125086176	0.414764955063341	-0.172435926406602	0.688662259841319	0.156959782423435	0.147886400032774	0.698042144782129	0.158959299230635	0.240451116674684	0.626497983408661	-0.130046816848918	0.391137554080437	-0.292315509484323	0.219185883872881	0.701263875901924	0.399662558366221	0.0735282188142198	0.0142737788841461	0.131681186225191	-0.130793347426882	0.0574416850596121	0.0914894979777346	0.0147142360862739	0.417857365773287	-0.303894161676957	-0.215284021663589	-0.0900665279993421	0.118673906392524	-0.192244894864518	0.107029463794961	-0.174913467424125	0.555345924444149	1	0.915124623576072	0.901207698468661	0.804563397340913	0.880477656668666	0.700718414066891	0.942702392775034	0.989347646638726	0.978200124193337	0.828094082019878	0.798985083991196	0.812929548316773	0.274533271174426	-0.113909087777881	0.416754351486153	0.440822249091864	0.20757700421399	-0.0474485055589104	0.518052954850274	-0.0734913159066643	0.115630319800176	-0.0220444814655871	0.155738188654665	0.398746780325999	-0.234416996617003	-0.277107566634693
S040	0.232922819222803	0.407542736470051	0.719074583373036	0.255694032901734	0.465687958427666	0.40152371518255	0.634213128931549	0.342902967055702	-0.195496678139251	0.658956136847166	0.0608501401346341	0.0439998824947583	0.597364650014361	0.0284606058567077	-0.00392951691183416	0.529999258350831	-0.230558451261597	0.211096917818838	-0.291483332075205	0.11732477981785	0.603601235747443	0.193997360946342	0.00139757922847123	-0.0142641279717172	0.119844608439349	-0.159892283709074	0.0337340032481173	0.0424365266616645	0.00428154745284329	0.522021085316099	-0.384568873947216	-0.345169153247097	-0.112038222727556	0.0244314255772583	-0.15398186004031	-0.0211768445637271	-0.227513248896639	0.491360838515599	0.915124623576072	1	0.98072302596965	0.905319576342412	0.947156025738412	0.755938395313472	0.965750090845658	0.868243838736618	0.85331750250048	0.66181877630397	0.720631000346253	0.646352883308342	0.16686086819786	-0.190029599497886	0.203785232241645	0.226765114037307	0.0428894663184683	-0.0999426513616239	0.416060964361514	-0.138535747302919	0.0532327280295529	-0.078490846321988	0.124846445474215	0.290879348805377	-0.269060269437563	-0.181364381539046
S060	0.248139209581252	0.397760794457195	0.697500110823374	0.232177789591911	0.475033174144293	0.427610494457315	0.61177765959101	0.314328452549068	-0.23584517217636	0.622091159747621	-0.0388420985679235	0.0316988097121152	0.562713455366586	-0.0138442799824992	0.00996067398729005	0.460030885755282	-0.244102167241352	0.21879894690248	-0.318356627474215	0.0784875486069598	0.585079053320865	0.184460685617828	-0.0476592709756637	-0.0661994218673855	0.101263503380752	-0.216962144625517	-0.00932816975874167	0.0501776943174577	-0.0751257244675232	0.397946954928642	-0.385036206711746	-0.336482246515982	-0.106093675544433	0.0232526749587928	-0.216661297584242	-0.025954657752063	-0.265954225347269	0.461862253800168	0.901207698468661	0.98072302596965	1	0.928892589690301	0.962239713231716	0.788435463355264	0.962640492570938	0.851886160701833	0.829590968606781	0.633543273361841	0.705294983264725	0.618176636734713	0.153699130719552	-0.186288021575524	0.187535867692645	0.211253670241858	0.026767615904167	-0.101067829546114	0.388336976471929	-0.133746053096541	0.0519267977383041	-0.082645319096546	0.108309119050665	0.25901547844439	-0.249070624120978	-0.208167154365248
S080	0.171919252373222	0.303075238386404	0.599115173893102	0.228047752204916	0.392650477499364	0.342194521831273	0.529014727471719	0.318229515762333	-0.164003023496892	0.647735940339793	-0.00206312382679992	0.0566841358957656	0.477614274040155	0.0559832042576537	-0.0573569749967499	0.429291420392423	-0.165634188391752	0.125314236677391	-0.220683806199602	0.170324537734407	0.52649973064996	0.106280819838148	0.0658338403912001	0.0659980509244834	0.189258086491882	-0.117426126743175	0.114940147659881	0.0722944781744167	-0.0304270886053742	0.394041761023392	-0.327590138687692	-0.304768916536549	-0.0873521390804105	0.00767112295479427	-0.156769282779238	0.0218146023913878	-0.203761332790615	0.355589008849642	0.804563397340913	0.905319576342412	0.928892589690301	1	0.932514722248092	0.910835300578312	0.895985106295071	0.739326383915587	0.71630886632683	0.553104402244969	0.596643314014997	0.5451205170603	0.0765403051953305	-0.229646525607732	0.113906724394727	0.144036280498524	-0.0284059347575951	-0.158762529067054	0.266461382212569	-0.199060851410206	-0.034722697884152	-0.153446332989039	0.0637889782569766	0.179962955891442	-0.097898460663301	0.00822536714919578
S100	0.245503522474526	0.408926916687641	0.674208725447845	0.214151415351163	0.441033739187581	0.43969954535512	0.556850589166192	0.30215912009064	-0.22055268912501	0.625450023478872	0.0216541341037851	0.0737344854146672	0.566171792318391	-0.00181647119720611	-0.0107462615278448	0.560416345728274	-0.215065256925968	0.204440169003992	-0.307366888993568	0.119607541144946	0.606596904712268	0.146689133282175	0.00351945416542207	-0.0346629500033288	0.117850441170374	-0.188195837335645	0.0188065202323537	0.053513009996486	-0.0429508835744626	0.405230537862339	-0.351300480978908	-0.319893106635188	-0.111794249743573	0.00857443451174425	-0.153154837681598	-0.0220461967960618	-0.215899378601852	0.458655231276124	0.880477656668666	0.947156025738412	0.962239713231716	0.932514722248092	1	0.822445017430735	0.947609807855771	0.822934456917973	0.801992978049999	0.603853378003578	0.671211724114464	0.591117619775067	0.0849615247533231	-0.191788330172979	0.188162845385428	0.215216377005017	0.0363374744839691	-0.149498575777695	0.380904835622789	-0.178798151700115	0.0136505655688928	-0.12488203854752	0.0427862649136911	0.2654859461149	-0.200887705232603	-0.12505109245751
S120	0.169230049804951	0.169408631033246	0.517676144573066	0.277863645020007	0.375324767620205	0.349041402866632	0.466199687948109	0.39115405086858	-0.142200648330801	0.600577451920244	-0.00803389268132109	0.0301254928743954	0.350586791825212	-0.0261222336264146	-0.0890349368369771	0.323014109388563	-0.149170277134769	0.0722817679689639	-0.177046070906756	0.088766304990024	0.42735770977183	0.0707942711482602	0.0911227214511719	0.136832323705519	0.334156078172162	-0.176701968722028	0.217604216999071	0.0393637968283961	-0.0272164064516748	0.303016398898721	-0.258298193002687	-0.223806568128609	-0.104901315510019	0.00260959281302846	-0.110424031144759	0.0846873947920725	-0.146003499512103	0.208754773085392	0.700718414066891	0.755938395313472	0.788435463355264	0.910835300578312	0.822445017430735	1	0.786883407933386	0.624039405524645	0.621971461986463	0.457729038510084	0.437149949756865	0.45400654565693	0.0251863505332272	-0.1829072928989	0.130560089725561	0.166727174805537	-0.0168411813543123	-0.177040128159519	0.154291734863947	-0.210499272111182	-0.0748579924842629	-0.175876415742778	0.00654288462180603	0.045608435680472	0.0693593850083982	0.175637620083858
S140	0.281291449629227	0.485256123840924	0.731984957521234	0.273690675056414	0.553668808578894	0.520952088965801	0.599467442769006	0.322911010754998	-0.254600029263083	0.680866162507694	0.105604408990686	0.0580855260786454	0.633911834871357	0.0342479183279068	0.0880788033731641	0.597225733661427	-0.240912302192202	0.302302744462412	-0.338510831236209	0.130089696210915	0.635043962441254	0.313914682757974	0.0567024845324585	-0.0253668488820963	0.168296159652327	-0.23266014133365	0.043538211131246	0.106477596554217	-0.0323501286673642	0.481691315082065	-0.399811378021259	-0.340585131151064	-0.122015805591532	0.0138574526961339	-0.229545819767583	-0.057279704129778	-0.283590375695819	0.488837023212821	0.942702392775034	0.965750090845658	0.962640492570938	0.895985106295071	0.947609807855771	0.786883407933386	1	0.897840248154056	0.88251833030183	0.661069497784961	0.78403230511627	0.636307722520401	0.216351602731661	-0.0913876508067482	0.198640199109284	0.215827423853712	0.0312603402406183	-0.0225563269771126	0.429701263315238	-0.059243941578404	0.127073536347831	-0.014398914424758	0.151986151206629	0.298362642062752	-0.278238731539024	-0.196964904518825
S160	0.354805464536903	0.587143070730864	0.929266302466754	0.390213073858743	0.627065027347168	0.550603785339114	0.677050688121793	0.388285195489358	-0.141067938076632	0.656205628309919	0.165115442057438	0.192120439906179	0.729563757336962	0.234485180261868	0.307389016352343	0.628015230461855	-0.0762089959033621	0.446801595985752	-0.248369847820309	0.222601743030824	0.720595928587896	0.462149602869356	0.111681645477358	0.0134491013236844	0.0848814570779489	-0.0784551087765392	0.0395629393008916	0.123225008161396	0.0386003546807284	0.390053855777151	-0.257987292886415	-0.158673280223222	-0.0709195925625046	0.138677054736281	-0.172324963827955	0.168969080100757	-0.120984075535493	0.596577900985488	0.989347646638726	0.868243838736618	0.851886160701833	0.739326383915587	0.822934456917973	0.624039405524645	0.897840248154056	1	0.970375905445488	0.877019339416201	0.829678891757711	0.860793686725249	0.349633096484024	-0.0839578947169357	0.49703556988277	0.514158525803523	0.28836635051758	0.00927425649661717	0.566334082212124	-0.00997496784326241	0.177047509033225	0.0443599930676683	0.221720148891143	0.468040404145983	-0.226514062205992	-0.324574675267574
S180	0.430907397214256	0.501096601900541	0.866900291816032	0.487779644988383	0.702877304261109	0.598448391564578	0.765732045346351	0.473919676858872	-0.17921133619661	0.680145355636934	0.194831661806758	0.114322651163896	0.66524842918466	0.126333714234161	0.285695296436448	0.608139673458736	-0.135466040146199	0.384886480779645	-0.350740160973577	0.273815292642892	0.672177269495478	0.396229329085454	0.0242960033334687	0.0190765881738172	0.161962418172964	-0.158402413534181	0.0719350115361224	0.0520968512700619	-0.00936318156031528	0.383292641572065	-0.306370169131813	-0.215315373080955	-0.0915090574097632	0.158288252657069	-0.224183283089871	0.0818531983267596	-0.211564279995383	0.517873497460674	0.978200124193337	0.85331750250048	0.829590968606781	0.71630886632683	0.801992978049999	0.621971461986463	0.88251833030183	0.970375905445488	1	0.807999324986112	0.729787481001296	0.797681252462935	0.2287955097302	-0.112914542700947	0.40599293544009	0.437831769134883	0.179518829767559	-0.0875976186527236	0.500446710890661	-0.115981085905568	0.0577873361566293	-0.0737746318106356	0.0855295118752937	0.363330196520805	-0.249711305415599	-0.295381216065291
MFAT	0.350507385998103	0.505231940331939	0.965610242721673	0.415272047238665	0.402431225390419	0.406273003508856	0.5754764351619	0.451936695480757	0.123559930266208	0.528477391455197	0.155018025278703	0.374803169321663	0.656540892472686	0.493312197491807	0.315709454367985	0.501319289096362	0.163885986014766	0.421311393075463	0.096912824437496	0.223011962279424	0.620449827342037	0.501158173351673	0.233451701376162	0.058119186404953	-0.0710101922228644	0.168268263509473	0.0135164763696408	0.0955749295056103	0.171358075489064	0.233247763095422	0.00606399126008859	0.119141617944871	0.072360518061047	0.23251645537011	-0.00176261167965689	0.508503712865648	0.147574179484108	0.478380448117139	0.828094082019878	0.66181877630397	0.633543273361841	0.553104402244969	0.603853378003578	0.457729038510084	0.661069497784961	0.877019339416201	0.807999324986112	1	0.743575148336436	0.996842621718768	0.505232345335267	-0.0632928180251937	0.685141572535188	0.697423051406231	0.483860593230513	0.11856355182868	0.442469357140575	0.0729814190761674	0.221499186007633	0.129694641124171	0.328755148320779	0.456271020507357	-0.0349406227860063	-0.318108431418048
M161	0.162381774288667	0.724392709367331	0.746563160931412	-0.0152170377162178	0.393854834494202	0.397535578295057	0.327052706691355	0.0562857721241142	-0.295977019179227	0.472259390614062	0.0026229096800443	0.110427308086413	0.729246164171603	0.247540485213866	0.247393755103083	0.588215075820046	-0.174577401316191	0.481323800059388	-0.220935231487757	0.00529241839371823	0.690630097558454	0.524288139529667	0.205588495494519	-0.191231646959142	-0.114059677383457	-0.15989676121841	-0.175792209278152	0.267024272771324	-0.0597842607201663	0.333262078172393	-0.325937884095318	-0.243250220675099	0.0470798558293609	-0.0630733117806549	-0.1911719053913	0.0226812507827465	-0.181873284949558	0.701956721952103	0.798985083991196	0.720631000346253	0.705294983264725	0.596643314014997	0.671211724114464	0.437149949756865	0.78403230511627	0.829678891757711	0.729787481001296	0.743575148336436	1	0.695426716196057	0.562782509111315	0.159289450131276	0.307987983414078	0.276823477855133	0.178615775240826	0.332760292989605	0.66516379070614	0.320003572399608	0.493257350711178	0.377162361437255	0.522917529109569	0.61744240927427	-0.310031830466242	-0.401520125899621
M181	0.359475904264568	0.463852706399394	0.959909294628978	0.447030204783781	0.395273023531866	0.395528845220791	0.585780459224824	0.477163791350805	0.168239909825476	0.535460948954686	0.167343644965457	0.393396780487338	0.632219559677514	0.500095101284604	0.302197298856964	0.490362901977731	0.189365736885428	0.394441748375622	0.12341877832785	0.241699048000992	0.600054940894504	0.468558942587731	0.224495713375701	0.0876575031198958	-0.0637340853716151	0.204648875328911	0.0367354661920891	0.0648371325284289	0.195161754248021	0.223467683966724	0.0407234415251107	0.151230100959635	0.074869286892682	0.25860966814742	0.0216574875091765	0.543306538790332	0.179614940490129	0.442205387719296	0.812929548316773	0.646352883308342	0.618176636734713	0.5451205170603	0.591117619775067	0.45400654565693	0.636307722520401	0.860793686725249	0.797681252462935	0.996842621718768	0.695426716196057	1	0.458533637554242	-0.112050997538462	0.697061556940287	0.716187934968037	0.494019821690847	0.0627836383840609	0.403615190683521	0.0170314050774919	0.162225890699954	0.0734201084324421	0.280875551202739	0.423835967673375	-0.00196512638507875	-0.295947646009143
